transaction_id,account_number,amount,transaction_type,description,occurred_at,counterparty_account_number
310,110456789001,2842728,DEPOSIT,"부업 수입","2024-11-26T13:20:45.160Z",
311,110456789001,953347,TRANSFER,"대출이자 납부","2024-11-27T00:04:45.160Z",550987654321
312,880334455004,313952,DEPOSIT,"보너스 입금","2024-11-27T00:56:58.160Z",
313,210123987002,2930482,DEPOSIT,"월급 입금","2024-11-27T01:00:16.160Z",
314,110456789001,242919,PAYMENT,"식비 결제","2024-11-27T01:03:16.160Z",
315,210123987002,144120,WITHDRAWAL,"교육비 출금","2024-11-27T01:13:26.160Z",
316,880334455004,2282017,DEPOSIT,"월급 입금","2024-11-27T01:43:00.160Z",
317,941566778003,7150,PAYMENT,"공과금 납부","2024-11-27T02:20:25.160Z",
318,880334455004,743894,DEPOSIT,"보너스 입금","2024-11-27T02:54:25.160Z",
319,210123987002,245720,WITHDRAWAL,"의료비 출금","2024-11-27T03:14:45.160Z",
320,941566778003,14300,WITHDRAWAL,"ATM 출금","2024-11-27T04:09:30.160Z",
321,941566778003,7150,PAYMENT,"온라인 쇼핑","2024-11-27T05:35:36.160Z",
322,110456789001,427121,WITHDRAWAL,"교육비 출금","2024-11-27T05:44:06.160Z",
323,110456789001,181128,DEPOSIT,"배당금 입금","2024-11-27T06:34:56.160Z",
324,110456789001,345495,PAYMENT,"카드대금 결제","2024-11-27T07:14:27.160Z",
325,110456789001,3298332,DEPOSIT,"월급 입금","2024-11-27T07:24:21.160Z",
326,210123987002,2034109,DEPOSIT,"부업 수입","2024-11-27T08:04:44.160Z",
327,210123987002,453888,WITHDRAWAL,"교육비 출금","2024-11-27T08:47:54.160Z",
328,110456789001,1188499,DEPOSIT,"월급 입금","2024-11-27T09:48:05.160Z",
329,941566778003,7150,PAYMENT,"통신요금 납부","2024-11-27T09:58:01.160Z",
330,110456789001,332285,DEPOSIT,"자금 이체","2024-11-27T10:03:35.160Z",
331,110456789001,508027,WITHDRAWAL,"생활비 출금","2024-11-27T10:16:15.160Z",
332,210123987002,21289,WITHDRAWAL,"의료비 출금","2024-11-27T10:57:53.160Z",
333,210123987002,163714,WITHDRAWAL,"경조사비","2024-11-27T11:02:47.160Z",
334,880334455004,2798295,DEPOSIT,"배당금 입금","2024-11-27T11:32:53.160Z",
335,880334455004,2297328,DEPOSIT,"보너스 입금","2024-11-27T11:43:50.160Z",
336,880334455004,3691858,DEPOSIT,"월급 입금","2024-11-27T11:54:09.160Z",
337,210123987002,435638,TRANSFER,"친구에게 송금","2024-11-27T11:59:30.160Z",550987654321
338,880334455004,213001,DEPOSIT,"보너스 입금","2024-11-27T13:08:14.160Z",
339,941566778003,15600,WITHDRAWAL,"경조사비","2024-11-28T00:37:20.160Z",
340,110456789001,462696,TRANSFER,"월세 이체","2024-11-28T01:14:32.160Z",330111222333
341,941566778003,7800,PAYMENT,"공과금 납부","2024-11-28T02:32:06.160Z",
342,880334455004,4177149,DEPOSIT,"배당금 입금","2024-11-28T03:24:02.160Z",
343,880334455004,2186932,DEPOSIT,"자금 이체","2024-11-28T03:49:38.160Z",
344,941566778003,7800,PAYMENT,"교통비 결제","2024-11-28T05:17:44.160Z",
345,110456789001,288721,TRANSFER,"가족 송금","2024-11-28T05:55:20.160Z",660555444333
346,110456789001,3432383,DEPOSIT,"월급 입금","2024-11-28T05:56:04.160Z",
347,880334455004,475138,DEPOSIT,"부업 수입","2024-11-28T06:16:36.160Z",
348,110456789001,200600,PAYMENT,"통신요금 납부","2024-11-28T07:12:46.160Z",
349,210123987002,1188478,TRANSFER,"친구에게 송금","2024-11-28T07:36:31.160Z",550987654321
350,880334455004,4351639,DEPOSIT,"배당금 입금","2024-11-28T09:17:03.160Z",
351,210123987002,255691,WITHDRAWAL,"교육비 출금","2024-11-28T11:47:13.160Z",
352,941566778003,7800,PAYMENT,"카드대금 결제","2024-11-28T11:48:50.160Z",
353,110456789001,352822,PAYMENT,"카드대금 결제","2024-11-28T12:06:40.160Z",
354,110456789001,1236797,TRANSFER,"가족 송금","2024-11-28T12:49:39.160Z",770123456789
355,210123987002,148140,DEPOSIT,"부업 수입","2024-11-28T13:21:56.160Z",
356,941566778003,8450,PAYMENT,"통신요금 납부","2024-11-29T01:03:22.160Z",
357,110456789001,18147,PAYMENT,"공과금 납부","2024-11-29T01:53:42.160Z",
358,880334455004,2955518,DEPOSIT,"자금 이체","2024-11-29T02:53:56.160Z",
359,210123987002,73978,TRANSFER,"대출이자 납부","2024-11-29T03:18:50.160Z",660555444333
360,210123987002,2045910,DEPOSIT,"부업 수입","2024-11-29T03:22:55.160Z",
361,880334455004,543800,DEPOSIT,"월급 입금","2024-11-29T03:45:10.160Z",
362,110456789001,92844,TRANSFER,"적금 이체","2024-11-29T03:47:12.160Z",770123456789
363,880334455004,4293038,DEPOSIT,"배당금 입금","2024-11-29T03:51:00.160Z",
364,210123987002,1398399,TRANSFER,"월세 이체","2024-11-29T04:00:20.160Z",330111222333
365,941566778003,16900,WITHDRAWAL,"의료비 출금","2024-11-29T04:09:00.160Z",
366,110456789001,1327012,TRANSFER,"대출이자 납부","2024-11-29T04:37:32.160Z",770123456789
367,941566778003,8450,PAYMENT,"온라인 쇼핑","2024-11-29T05:43:30.160Z",
368,110456789001,1065475,TRANSFER,"가족 송금","2024-11-29T06:18:38.160Z",770123456789
369,110456789001,387874,PAYMENT,"교통비 결제","2024-11-29T07:03:57.160Z",
370,210123987002,173846,TRANSFER,"가족 송금","2024-11-29T08:19:27.160Z",330111222333
371,110456789001,395689,DEPOSIT,"월급 입금","2024-11-29T09:46:39.160Z",
372,880334455004,4763176,DEPOSIT,"자금 이체","2024-11-29T10:37:01.160Z",
373,880334455004,1521098,DEPOSIT,"자금 이체","2024-11-29T11:03:46.160Z",
374,110456789001,2011906,DEPOSIT,"배당금 입금","2024-11-29T11:35:45.160Z",
375,110456789001,105363,PAYMENT,"온라인 쇼핑","2024-11-30T00:22:19.160Z",
376,941566778003,5005,PAYMENT,"온라인 쇼핑","2024-11-30T00:29:56.160Z",
377,210123987002,2307009,DEPOSIT,"월급 입금","2024-11-30T01:06:08.160Z",
378,880334455004,727208,DEPOSIT,"부업 수입","2024-11-30T02:51:55.160Z",
379,210123987002,3055951,DEPOSIT,"월급 입금","2024-11-30T02:59:39.160Z",
380,210123987002,403457,WITHDRAWAL,"의료비 출금","2024-11-30T03:44:02.160Z",
381,941566778003,14300,WITHDRAWAL,"교육비 출금","2024-11-30T04:15:09.160Z",
382,110456789001,218666,WITHDRAWAL,"생활비 출금","2024-11-30T04:15:14.160Z",
383,110456789001,1303641,TRANSFER,"대출이자 납부","2024-11-30T05:45:49.160Z",770123456789
384,210123987002,558768,TRANSFER,"친구에게 송금","2024-11-30T06:16:03.160Z",660555444333
385,941566778003,5005,PAYMENT,"통신요금 납부","2024-11-30T06:56:43.160Z",
386,880334455004,808467,DEPOSIT,"배당금 입금","2024-11-30T07:16:59.160Z",
387,941566778003,5005,PAYMENT,"공과금 납부","2024-11-30T07:18:38.160Z",
388,210123987002,1079988,TRANSFER,"가족 송금","2024-11-30T08:30:17.160Z",550987654321
389,210123987002,575179,WITHDRAWAL,"의료비 출금","2024-11-30T08:38:42.160Z",
390,210123987002,551177,TRANSFER,"친구에게 송금","2024-11-30T09:10:58.160Z",660555444333
391,110456789001,515014,WITHDRAWAL,"생활비 출금","2024-11-30T09:13:10.160Z",
392,110456789001,1664930,DEPOSIT,"자금 이체","2024-11-30T10:27:46.160Z",
393,880334455004,3391123,DEPOSIT,"자금 이체","2024-11-30T11:00:50.160Z",
394,110456789001,112240,PAYMENT,"온라인 쇼핑","2024-11-30T11:26:22.160Z",
395,941566778003,14300,WITHDRAWAL,"생활비 출금","2024-11-30T12:31:56.160Z",
396,880334455004,290858,DEPOSIT,"배당금 입금","2024-11-30T12:39:53.160Z",
397,880334455004,2775773,DEPOSIT,"부업 수입","2024-11-30T12:41:53.160Z",
398,880334455004,941907,DEPOSIT,"자금 이체","2024-11-30T13:22:48.160Z",
399,210123987002,123799,TRANSFER,"친구에게 송금","2024-11-30T13:23:21.160Z",770123456789
400,110456789001,270365,PAYMENT,"식비 결제","2024-11-30T13:48:12.160Z",
401,210123987002,4147578,DEPOSIT,"보너스 입금","2024-11-30T13:55:19.160Z",
402,880334455004,1770326,DEPOSIT,"배당금 입금","2024-12-01T01:14:54.160Z",
403,110456789001,257985,WITHDRAWAL,"교육비 출금","2024-12-01T01:59:15.160Z",
404,110456789001,93186,PAYMENT,"공과금 납부","2024-12-01T04:47:35.160Z",
405,880334455004,2341585,DEPOSIT,"부업 수입","2024-12-01T04:49:28.160Z",
406,880334455004,2406965,DEPOSIT,"배당금 입금","2024-12-01T05:03:47.160Z",
407,110456789001,719662,TRANSFER,"가족 송금","2024-12-01T05:07:24.160Z",660555444333
408,941566778003,3429,PAYMENT,"공과금 납부","2024-12-01T07:02:02.160Z",
409,110456789001,1335901,DEPOSIT,"보너스 입금","2024-12-01T08:13:24.160Z",
410,110456789001,806915,TRANSFER,"대출이자 납부","2024-12-01T08:13:26.160Z",550987654321
411,210123987002,109576,WITHDRAWAL,"생활비 출금","2024-12-01T09:36:16.160Z",
412,941566778003,3429,PAYMENT,"공과금 납부","2024-12-01T09:40:04.160Z",
413,210123987002,1607341,DEPOSIT,"자금 이체","2024-12-01T10:17:25.160Z",
414,941566778003,3429,PAYMENT,"공과금 납부","2024-12-01T11:06:58.160Z",
415,941566778003,9799,WITHDRAWAL,"생활비 출금","2024-12-01T11:30:28.160Z",
416,110456789001,114583,PAYMENT,"온라인 쇼핑","2024-12-01T11:40:09.160Z",
417,941566778003,3429,PAYMENT,"식비 결제","2024-12-01T12:02:17.160Z",
418,210123987002,325830,WITHDRAWAL,"ATM 출금","2024-12-01T12:08:23.160Z",
419,110456789001,2433016,DEPOSIT,"월급 입금","2024-12-01T12:39:18.160Z",
420,941566778003,3429,PAYMENT,"카드대금 결제","2024-12-01T13:40:17.160Z",
421,210123987002,972473,TRANSFER,"대출이자 납부","2024-12-02T02:11:57.160Z",770123456789
422,110456789001,3417109,DEPOSIT,"자금 이체","2024-12-02T02:34:03.160Z",
423,210123987002,313467,WITHDRAWAL,"교육비 출금","2024-12-02T03:11:31.160Z",
424,110456789001,427572,TRANSFER,"월세 이체","2024-12-02T04:05:58.160Z",550987654321
425,210123987002,388049,TRANSFER,"적금 이체","2024-12-02T04:34:12.160Z",550987654321
426,941566778003,7000,PAYMENT,"통신요금 납부","2024-12-02T05:06:02.160Z",
427,210123987002,15289,WITHDRAWAL,"의료비 출금","2024-12-02T07:47:16.160Z",
428,210123987002,679311,WITHDRAWAL,"경조사비","2024-12-02T08:16:06.160Z",
429,110456789001,306696,PAYMENT,"식비 결제","2024-12-02T09:00:38.160Z",
430,941566778003,7000,PAYMENT,"보험료 납부","2024-12-02T09:03:14.160Z",
431,880334455004,2000382,DEPOSIT,"부업 수입","2024-12-02T09:52:14.160Z",
432,880334455004,1348144,DEPOSIT,"월급 입금","2024-12-02T10:41:12.160Z",
433,880334455004,2030708,DEPOSIT,"자금 이체","2024-12-02T10:49:27.160Z",
434,941566778003,14000,WITHDRAWAL,"경조사비","2024-12-02T10:58:16.160Z",
435,110456789001,239987,WITHDRAWAL,"경조사비","2024-12-02T12:11:50.160Z",
436,941566778003,14000,WITHDRAWAL,"교육비 출금","2024-12-02T13:00:06.160Z",
437,880334455004,744185,DEPOSIT,"월급 입금","2024-12-02T13:16:55.160Z",
438,880334455004,1143073,DEPOSIT,"배당금 입금","2024-12-02T13:20:47.160Z",
439,941566778003,14000,WITHDRAWAL,"생활비 출금","2024-12-03T00:49:54.160Z",
440,210123987002,668096,WITHDRAWAL,"ATM 출금","2024-12-03T01:09:37.160Z",
441,880334455004,1390442,DEPOSIT,"부업 수입","2024-12-03T01:27:45.160Z",
442,880334455004,3981363,DEPOSIT,"보너스 입금","2024-12-03T03:56:56.160Z",
443,210123987002,514019,WITHDRAWAL,"ATM 출금","2024-12-03T05:07:29.160Z",
444,941566778003,14000,WITHDRAWAL,"교육비 출금","2024-12-03T06:14:14.160Z",
445,110456789001,226074,WITHDRAWAL,"경조사비","2024-12-03T06:46:23.160Z",
446,110456789001,109502,PAYMENT,"공과금 납부","2024-12-03T07:01:39.160Z",
447,941566778003,7000,PAYMENT,"공과금 납부","2024-12-03T09:28:49.160Z",
448,110456789001,31238,PAYMENT,"보험료 납부","2024-12-03T10:39:59.160Z",
449,880334455004,1439932,DEPOSIT,"월급 입금","2024-12-03T10:45:33.160Z",
450,210123987002,542223,WITHDRAWAL,"ATM 출금","2024-12-03T11:08:58.160Z",
451,210123987002,2105874,DEPOSIT,"월급 입금","2024-12-03T11:32:03.160Z",
452,110456789001,2378683,DEPOSIT,"보너스 입금","2024-12-03T11:42:43.160Z",
453,880334455004,2853040,DEPOSIT,"배당금 입금","2024-12-03T12:05:39.160Z",
454,941566778003,7000,PAYMENT,"온라인 쇼핑","2024-12-03T12:17:44.160Z",
455,941566778003,7000,PAYMENT,"온라인 쇼핑","2024-12-03T13:40:08.160Z",
456,941566778003,14000,WITHDRAWAL,"경조사비","2024-12-03T13:51:33.160Z",
457,210123987002,148302,WITHDRAWAL,"의료비 출금","2024-12-03T13:55:26.160Z",
458,110456789001,449465,DEPOSIT,"부업 수입","2024-12-04T00:56:17.160Z",
459,880334455004,930355,DEPOSIT,"자금 이체","2024-12-04T03:07:34.160Z",
460,210123987002,737266,WITHDRAWAL,"의료비 출금","2024-12-04T03:49:21.160Z",
461,110456789001,94800,PAYMENT,"온라인 쇼핑","2024-12-04T04:36:31.160Z",
462,880334455004,2119647,DEPOSIT,"부업 수입","2024-12-04T04:38:53.160Z",
463,210123987002,551898,TRANSFER,"대출이자 납부","2024-12-04T04:52:06.160Z",330111222333
464,110456789001,1314718,TRANSFER,"월세 이체","2024-12-04T05:18:56.160Z",330111222333
465,110456789001,1234302,TRANSFER,"가족 송금","2024-12-04T05:48:18.160Z",660555444333
466,110456789001,2902655,DEPOSIT,"자금 이체","2024-12-04T06:36:39.160Z",
467,880334455004,3219814,DEPOSIT,"자금 이체","2024-12-04T08:08:24.160Z",
468,880334455004,254475,DEPOSIT,"월급 입금","2024-12-04T09:10:09.160Z",
469,941566778003,15400,WITHDRAWAL,"생활비 출금","2024-12-04T09:22:17.160Z",
470,110456789001,1063744,DEPOSIT,"보너스 입금","2024-12-04T09:30:59.160Z",
471,941566778003,7700,PAYMENT,"온라인 쇼핑","2024-12-04T10:08:26.160Z",
472,110456789001,344325,TRANSFER,"가족 송금","2024-12-04T10:09:23.160Z",550987654321
473,880334455004,4602960,DEPOSIT,"월급 입금","2024-12-04T11:30:30.160Z",
474,941566778003,15400,WITHDRAWAL,"교육비 출금","2024-12-04T12:14:58.160Z",
475,941566778003,15400,WITHDRAWAL,"경조사비","2024-12-04T12:24:21.160Z",
476,110456789001,893692,TRANSFER,"월세 이체","2024-12-04T12:45:05.160Z",330111222333
477,210123987002,799897,DEPOSIT,"보너스 입금","2024-12-04T12:59:58.160Z",
478,110456789001,1027950,TRANSFER,"월세 이체","2024-12-04T13:09:59.160Z",770123456789
479,210123987002,829954,DEPOSIT,"부업 수입","2024-12-04T13:11:07.160Z",
480,941566778003,15400,WITHDRAWAL,"교육비 출금","2024-12-04T13:26:17.160Z",
481,880334455004,2302111,DEPOSIT,"자금 이체","2024-12-05T00:07:18.160Z",
482,941566778003,16800,WITHDRAWAL,"생활비 출금","2024-12-05T00:43:46.160Z",
483,941566778003,16800,WITHDRAWAL,"의료비 출금","2024-12-05T01:14:46.160Z",
484,110456789001,4452721,DEPOSIT,"보너스 입금","2024-12-05T02:39:59.160Z",
485,880334455004,2144487,DEPOSIT,"월급 입금","2024-12-05T02:48:24.160Z",
486,110456789001,1381131,TRANSFER,"대출이자 납부","2024-12-05T02:57:03.160Z",770123456789
487,210123987002,144228,WITHDRAWAL,"생활비 출금","2024-12-05T03:19:53.160Z",
488,110456789001,147871,PAYMENT,"카드대금 결제","2024-12-05T04:59:51.160Z",
489,110456789001,446555,WITHDRAWAL,"교육비 출금","2024-12-05T05:34:45.160Z",
490,110456789001,4533401,DEPOSIT,"월급 입금","2024-12-05T05:38:17.160Z",
491,210123987002,680727,WITHDRAWAL,"의료비 출금","2024-12-05T06:21:12.160Z",
492,941566778003,8400,PAYMENT,"통신요금 납부","2024-12-05T06:40:10.160Z",
493,880334455004,2434021,DEPOSIT,"부업 수입","2024-12-05T06:56:53.160Z",
494,110456789001,216160,PAYMENT,"공과금 납부","2024-12-05T07:54:32.160Z",
495,110456789001,3470179,DEPOSIT,"보너스 입금","2024-12-05T08:35:53.160Z",
496,880334455004,3120999,DEPOSIT,"자금 이체","2024-12-05T09:34:26.160Z",
497,941566778003,8400,PAYMENT,"공과금 납부","2024-12-05T11:02:40.160Z",
498,110456789001,738972,WITHDRAWAL,"교육비 출금","2024-12-05T12:17:08.160Z",
499,210123987002,228974,DEPOSIT,"월급 입금","2024-12-05T12:26:46.160Z",
500,210123987002,87545,TRANSFER,"가족 송금","2024-12-05T12:31:13.160Z",770123456789
501,941566778003,16800,WITHDRAWAL,"교육비 출금","2024-12-05T13:09:34.160Z",
502,210123987002,293782,WITHDRAWAL,"교육비 출금","2024-12-06T00:02:34.160Z",
503,941566778003,9100,PAYMENT,"식비 결제","2024-12-06T01:20:36.160Z",
504,941566778003,18200,WITHDRAWAL,"교육비 출금","2024-12-06T01:26:48.160Z",
505,210123987002,242946,WITHDRAWAL,"교육비 출금","2024-12-06T01:29:52.160Z",
506,210123987002,1817334,TRANSFER,"가족 송금","2024-12-06T02:20:26.160Z",550987654321
507,210123987002,1683591,DEPOSIT,"월급 입금","2024-12-06T02:35:25.160Z",
508,941566778003,9100,PAYMENT,"카드대금 결제","2024-12-06T03:05:56.160Z",
509,210123987002,1773523,TRANSFER,"대출이자 납부","2024-12-06T03:49:22.160Z",660555444333
510,110456789001,5011737,DEPOSIT,"부업 수입","2024-12-06T03:53:18.160Z",
511,880334455004,2924656,DEPOSIT,"배당금 입금","2024-12-06T04:06:49.160Z",
512,210123987002,480937,WITHDRAWAL,"경조사비","2024-12-06T05:02:53.160Z",
513,941566778003,9100,PAYMENT,"교통비 결제","2024-12-06T05:28:26.160Z",
514,880334455004,4609672,DEPOSIT,"보너스 입금","2024-12-06T05:44:07.160Z",
515,210123987002,932284,TRANSFER,"적금 이체","2024-12-06T06:48:53.160Z",550987654321
516,880334455004,2743539,DEPOSIT,"월급 입금","2024-12-06T09:03:47.160Z",
517,110456789001,2980488,DEPOSIT,"배당금 입금","2024-12-06T09:17:26.160Z",
518,880334455004,5238863,DEPOSIT,"배당금 입금","2024-12-06T11:46:38.160Z",
519,110456789001,322983,DEPOSIT,"보너스 입금","2024-12-06T12:23:30.160Z",
520,210123987002,612774,TRANSFER,"친구에게 송금","2024-12-06T13:56:57.160Z",770123456789
521,941566778003,5390,PAYMENT,"공과금 납부","2024-12-07T00:12:33.160Z",
522,110456789001,211151,PAYMENT,"통신요금 납부","2024-12-07T00:49:05.160Z",
523,880334455004,4545475,DEPOSIT,"배당금 입금","2024-12-07T01:19:51.160Z",
524,110456789001,39474,PAYMENT,"공과금 납부","2024-12-07T02:11:39.160Z",
525,210123987002,3815629,DEPOSIT,"부업 수입","2024-12-07T02:20:27.160Z",
526,880334455004,2518853,DEPOSIT,"월급 입금","2024-12-07T02:42:24.160Z",
527,880334455004,387075,DEPOSIT,"보너스 입금","2024-12-07T03:27:34.160Z",
528,210123987002,259372,WITHDRAWAL,"교육비 출금","2024-12-07T05:30:42.160Z",
529,880334455004,1940887,DEPOSIT,"자금 이체","2024-12-07T05:37:27.160Z",
530,880334455004,1636798,DEPOSIT,"부업 수입","2024-12-07T05:41:07.160Z",
531,941566778003,5390,PAYMENT,"통신요금 납부","2024-12-07T06:58:43.160Z",
532,880334455004,252842,DEPOSIT,"배당금 입금","2024-12-07T08:01:19.160Z",
533,110456789001,1015984,DEPOSIT,"배당금 입금","2024-12-07T08:08:44.160Z",
534,210123987002,313750,WITHDRAWAL,"의료비 출금","2024-12-07T08:33:56.160Z",
535,941566778003,5390,PAYMENT,"보험료 납부","2024-12-07T09:00:39.160Z",
536,880334455004,172184,DEPOSIT,"배당금 입금","2024-12-07T09:03:31.160Z",
537,110456789001,631387,WITHDRAWAL,"교육비 출금","2024-12-07T09:18:19.160Z",
538,880334455004,3195887,DEPOSIT,"부업 수입","2024-12-07T09:51:48.160Z",
539,941566778003,5390,PAYMENT,"교통비 결제","2024-12-07T11:11:07.160Z",
540,210123987002,1219037,TRANSFER,"가족 송금","2024-12-07T12:10:11.160Z",660555444333
541,210123987002,103828,WITHDRAWAL,"의료비 출금","2024-12-07T12:48:11.160Z",
542,110456789001,1468064,DEPOSIT,"보너스 입금","2024-12-07T13:31:42.160Z",
543,110456789001,679084,WITHDRAWAL,"생활비 출금","2024-12-07T13:33:24.160Z",
544,210123987002,547846,TRANSFER,"월세 이체","2024-12-08T00:02:31.160Z",550987654321
545,880334455004,1598148,DEPOSIT,"배당금 입금","2024-12-08T01:59:41.160Z",
546,941566778003,9799,WITHDRAWAL,"경조사비","2024-12-08T02:11:22.160Z",
547,941566778003,3429,PAYMENT,"식비 결제","2024-12-08T02:45:06.160Z",
548,110456789001,178813,PAYMENT,"공과금 납부","2024-12-08T03:22:22.160Z",
549,880334455004,2766855,DEPOSIT,"보너스 입금","2024-12-08T05:09:10.160Z",
550,110456789001,374864,WITHDRAWAL,"경조사비","2024-12-08T05:29:02.160Z",
551,110456789001,264296,TRANSFER,"월세 이체","2024-12-08T06:30:54.160Z",330111222333
552,880334455004,121984,DEPOSIT,"보너스 입금","2024-12-08T06:57:22.160Z",
553,880334455004,2467672,DEPOSIT,"월급 입금","2024-12-08T07:29:27.160Z",
554,880334455004,2680827,DEPOSIT,"월급 입금","2024-12-08T10:00:15.160Z",
555,210123987002,210216,WITHDRAWAL,"교육비 출금","2024-12-08T10:21:59.160Z",
556,210123987002,2036001,DEPOSIT,"배당금 입금","2024-12-08T10:46:56.160Z",
557,941566778003,9799,WITHDRAWAL,"ATM 출금","2024-12-08T11:18:16.160Z",
558,110456789001,287644,WITHDRAWAL,"의료비 출금","2024-12-08T11:57:44.160Z",
